fold,seed,AUC,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,Train_procrustedCorr,Test_procrustedCorr,Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,numFeatures,TrainlogLoss,TrainAUC,TrainprAUC,TrainAccuracy,TrainKappa,TrainF1,TrainSensitivity,TrainSpecificity,TrainPos_Pred_Value,TrainNeg_Pred_Value,TrainPrecision,TrainRecall,TrainDetection_Rate,TrainBalanced_Accuracy,method,mtry,positiveClass
4,20,0.8125,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.47242784781418634,0.8552971359783457,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,3,0.5844485966724354,0.7693537414965986,0.6545052429382786,0.7057289377289377,0.40514661369153615,0.6744102564102564,0.6676190476190476,0.7371428571428571,0.6965714285714286,0.7264920634920635,0.6965714285714285,0.6676190476190476,0.3050989010989011,0.7023809523809523,rf,2,C3H
5,20,0.8,0.7777777777777778,0.55,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,1,0.4975172249427455,0.7208287797186674,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.775,3,0.7289735461733436,0.6783163265306122,0.5748526884821528,0.6385934065934066,0.2636051310874968,0.5681379143732085,0.5314285714285714,0.7292857142857143,0.6385627705627706,0.6484646464646464,0.6385627705627706,0.5314285714285714,0.2472967032967033,0.6303571428571428,rf,2,C3H
6,20,0.666666666666667,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.6827744541098889,0.9171428921693577,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,7,0.5637451866039472,0.7813860544217687,0.6657259149580578,0.6992527472527472,0.3982986427406568,0.6816614235437765,0.6971428571428572,0.7021428571428572,0.6975007215007215,0.734011544011544,0.6975007215007215,0.6971428571428572,0.3237948717948718,0.6996428571428571,rf,2,C3H
7,20,0.666666666666667,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.8017473869028834,0.9083203858365582,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,8,0.5735288691294069,0.7788690476190476,0.6586363818060247,0.7127032967032967,0.42088190726769,0.6744351204351204,0.6628571428571428,0.7585714285714286,0.7196666666666667,0.7328051948051948,0.7196666666666667,0.6628571428571428,0.3072967032967033,0.7107142857142857,rf,2,C3H
8,20,0.65,0.6666666666666666,0.3720930232558139,0.2992950562085404,0.9251453685803082,0.5555555555555556,0.3743106756545341,0.24821307898992362,0.681878500780436,0.8437150866083224,1,0.4,0.5714285714285715,1,0.5714285714285714,1,0.7272727272727273,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.7,6,0.5823848161450109,0.7578231292517007,0.6400418931267146,0.7048498168498168,0.40138580851925304,0.6586704406704407,0.6419047619047619,0.7585714285714286,0.7013968253968255,0.7239148629148628,0.7013968253968254,0.6419047619047619,0.2987252747252747,0.7002380952380952,rf,2,C3H
9,20,1,1,1,0.6305833524471808,1,0.5,0.00390625,NaN,0.7992530551340902,0.7875021694752148,1,1,1,1,1,1,1,0.5,0.5,0.5,1,4,0.7016550834849407,0.694047619047619,0.5964806600476243,0.6261538461538462,0.24602138956352426,0.5524428904428904,0.5476190476190476,0.7,0.6135238095238096,0.680933621933622,0.6135238095238095,0.5476190476190476,0.24802930402930404,0.6238095238095238,rf,2,C3H
10,20,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.5119014616192303,0.8220776631363612,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,4,0.6008464084943915,0.7695578231292517,0.6502337442649943,0.6999413919413919,0.3976902380757397,0.6663398562222091,0.6657142857142857,0.7328571428571429,0.6987936507936509,0.7349523809523809,0.6987936507936507,0.6657142857142857,0.30266666666666664,0.6992857142857143,rf,2,C3H
1,21,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.3551552015735904,0.6854372812406885,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,3,0.7883591299598112,0.6496598639455782,0.5570867526983598,0.578974358974359,0.1479801099868865,0.5058552427964192,0.49238095238095236,0.655,0.5655555555555556,0.6022368742368742,0.5655555555555556,0.49238095238095236,0.22421978021978023,0.5736904761904762,rf,2,C3H
2,21,0.375,0.3333333333333333,-0.3500000000000001,0.07485463141969183,0.7007049437914596,0.5555555555555556,0.9536501953049777,1,0.18866711471140052,0.34410439852668234,0.25,0.4,0.25,0.4,0.25,0.25,0.25,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.325,1,0.9179203847431229,0.5952380952380952,0.2371025641025641,0.623985347985348,0.20124480330343442,0.35869236583522296,0.19047619047619047,1,1,0.5906786546786547,1,0.19047619047619047,0.08764835164835165,0.5952380952380952,rf,2,C3H
3,21,0.416666666666667,0.5714285714285714,0.16000000000000003,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,1,0.6029705625048472,0.7661893973740512,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285715,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.5833333333333333,7,0.5969332428720302,0.7664115646258504,0.6549837477337478,0.6953846153846154,0.3860858584652336,0.6610705373058314,0.6504761904761904,0.735,0.6966825396825397,0.7087099567099567,0.6966825396825397,0.6504761904761904,0.30196336996337,0.6927380952380953,rf,2,C3H
4,21,0.85,0.8888888888888888,0.7692307692307692,0.517503485082663,0.9971908632534008,0.5555555555555556,0.041339127523531694,1,0.42229255841985947,0.73342799799786,0.75,1,1,0.8333333333333333,1,0.75,0.8571428571428571,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.875,4,0.6293884714781206,0.748843537414966,0.626425974818832,0.6679413919413919,0.3306630922098593,0.6298295038295039,0.6285714285714286,0.7007142857142857,0.6544603174603175,0.6995555555555555,0.6544603174603175,0.6285714285714286,0.29202930402930405,0.6646428571428571,rf,2,C3H
5,21,0.5,0.42857142857142855,-0.1666666666666665,0.09898827844250789,0.815948432359917,0.5714285714285714,0.8734164457715019,1,0.15305377412104798,NA,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.41666666666666663,1,0.9619675762966337,0.6071428571428571,0.19986080586080587,0.6346520146520146,0.22444190583068513,0.42595503911293386,0.21428571428571427,1,1,0.5986267066267066,1,0.21428571428571427,0.09938461538461538,0.6071428571428571,rf,2,C3H
6,21,0.833333333333333,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.5791247413512468,0.9540029925976251,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,6,0.6440495561556537,0.71671768707483,0.6145045126830841,0.677010989010989,0.34626765834182194,0.6322836052836053,0.6228571428571429,0.7235714285714285,0.6648888888888889,0.698994227994228,0.6648888888888889,0.6228571428571429,0.2904175824175824,0.6732142857142858,rf,2,C3H
7,21,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.67396794130214,0.8223584961724949,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,4,0.5930892125239117,0.7813265306122449,0.6620241238589453,0.7267252747252747,0.44128899866660537,0.664010767010767,0.6123809523809524,0.8228571428571428,0.7716507936507937,0.7240793650793651,0.7716507936507937,0.6123809523809524,0.27983882783882785,0.7176190476190476,rf,2,C3H
8,21,0.53125,0.5,0,0.15701277048705803,0.8429872295129419,0.5,0.6367187499999998,1,0.5203854799067986,0.6863444990326076,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,2,1.0634562625594683,0.6713860544217687,0.5455771715057429,0.6153553113553114,0.21192232192254246,0.5301095571095571,0.49047619047619045,0.7178571428571429,0.6237777777777778,0.6294862914862914,0.6237777777777778,0.49047619047619045,0.22397069597069597,0.6041666666666666,rf,2,C3H
9,21,0.75,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.3429774476111929,0.8172595473702273,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,3,0.7468313734312271,0.6770408163265306,0.582844096214632,0.6404688644688644,0.279303518717743,0.6017878787878788,0.599047619047619,0.68,0.6365555555555555,0.6644141414141413,0.6365555555555555,0.599047619047619,0.27575091575091576,0.6395238095238095,rf,2,C3H
10,21,0.5,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.21035657495265728,0.48536955078718375,0.5,0.75,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5714285714285715,0.5,0.25,0.375,0.625,2,1.2420308776952316,0.6785969387755102,0.3514037876805734,0.6727765567765568,0.309790738009402,0.5357068857068856,0.4180952380952381,0.8835714285714286,0.7749007936507937,0.6516442446442446,0.7749007936507937,0.4180952380952381,0.19287912087912087,0.6508333333333334,rf,2,C3H
1,22,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.9991993790351574,0.9998615785608922,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,229,0.7185125928489047,0.4200850340136054,0.42147306661592376,0.5026520146520147,-0.04881078466614632,0.29726107226107223,0.14666666666666667,0.8064285714285714,0.4058333333333333,0.5237553557553557,0.4058333333333333,0.14666666666666667,0.06671062271062271,0.47654761904761905,rf,2,C3H
2,22,0.625,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.4204218457611371,0.4178304151027355,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,1,1.1564851925321658,0.5489795918367346,0.3475337261944405,0.5941831501831502,0.15058704413484397,0.421256038647343,0.29333333333333333,0.855,0.6193333333333333,0.5844795204795205,0.6193333333333333,0.29333333333333333,0.13747985347985348,0.5741666666666666,rf,2,C3H
3,22,0.5625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.9991570740202258,0.9998208930913532,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,229,0.7266303645963904,0.4208673469387755,0.43007038794538793,0.5307545787545788,6.16219156828316e-4,0.33311172954030094,0.1361904761904762,0.8635714285714285,0.4875,0.5414991674991675,0.4875,0.1361904761904762,0.062051282051282054,0.49988095238095237,rf,2,C3H
4,22,0.6875,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.1794160410383321,0.5218599075491072,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,1,1.6241662510066146,0.6943027210884354,0.591005161835519,0.5888791208791209,0.17435797164292566,0.53868697968697965,0.5552380952380952,0.6221428571428571,0.554047619047619,0.6359220779220779,0.554047619047619,0.5552380952380952,0.2521758241758242,0.5886904761904762,rf,2,C3H
5,22,0.625,0.5,0,0.15701277048705803,0.8429872295129419,0.5,0.6367187499999998,0.6170750774519739,0.15250630084113284,0.6437117126557513,0.25,0.75,0.5,0.5,0.5,0.25,0.3333333333333333,0.5,0.125,0.25,0.5,1,1.4632747656055858,0.615671768707483,0.5381738565667137,0.5607326007326007,0.1224221326251026,0.5379472749472749,0.580952380952381,0.5428571428571428,0.5192005772005772,0.6273174603174603,0.5192005772005772,0.580952380952381,0.26578754578754576,0.5619047619047619,rf,2,C3H
6,22,0.75,0.7777777777777778,0.55,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,1,0.7214073945522356,0.8038391392552305,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.775,2,0.9450068109718502,0.5608503401360544,0.5041675886943744,0.5319120879120879,0.060616409053113066,0.5089620959106252,0.5047619047619047,0.5549999999999999,0.49044444444444446,0.5669336219336218,0.49044444444444446,0.5047619047619047,0.23498901098901098,0.5298809523809523,rf,2,C3H
7,22,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.9993370116596786,0.998862160909839,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,229,0.7408966836208818,0.3216241496598639,0.3858115773115773,0.500014652014652,-0.07124600750699332,0.22934472934472935,0.03809523809523809,0.8921428571428571,0.2619047619047619,0.5175797535797535,0.2619047619047619,0.03809523809523809,0.016761904761904763,0.4651190476190476,rf,2,C3H
8,22,0.8,0.875,0.7142857142857143,0.47349032912479344,0.9968402764687481,0.625,0.1350417733192445,1,0.226387363082142,0.6587764166932519,0.6666666666666666,1,1,0.8333333333333334,1,0.6666666666666666,0.8,0.375,0.25,0.25,0.8333333333333333,1,1.2798576532988757,0.7010884353741497,0.5935419050195836,0.6645567765567766,0.331331941980648,0.6450611349434878,0.6523809523809524,0.6792857142857143,0.6629206349206349,0.6896782106782107,0.6629206349206349,0.6523809523809524,0.306021978021978,0.6658333333333333,rf,2,C3H
9,22,1,1,1,0.5903836027749966,1,0.5714285714285714,0.01989452888313056,NaN,0.6226441426980983,0.7907253164654966,1,1,1,1,1,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,3,0.7041773878701736,0.660952380952381,0.5637290105727606,0.6207179487179487,0.23623548799826494,0.5792044388360178,0.5742857142857143,0.66,0.6207301587301587,0.644123321123321,0.6207301587301587,0.5742857142857143,0.2674725274725275,0.6171428571428571,rf,2,C3H
10,22,0.541666666666667,0.5714285714285714,0.22222222222222224,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,0.24821307898992362,0.25098536279814376,0.4691013145998191,1,0.25,0.5,1,0.5,1,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.625,1,1.2325583863664857,0.6628401360544217,0.559447113732828,0.646080586080586,0.28845708907463724,0.6153028278910632,0.6152380952380953,0.6728571428571428,0.6408499278499279,0.666025974025974,0.6408499278499279,0.6152380952380953,0.2858754578754579,0.6440476190476191,rf,2,C3H
1,23,0.5,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.46957482507268394,0.659305653888417,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,4,0.6327308220607837,0.7117431972789116,0.6033496790907505,0.6096849816849816,0.20710996005094498,0.5412258852258852,0.5266666666666666,0.6792857142857143,0.5867402597402598,0.6415988455988456,0.5867402597402598,0.5266666666666666,0.24108424908424908,0.6029761904761904,rf,2,C3H
2,23,0.533333333333333,0.625,0.3333333333333333,0.24486321636655164,0.9147665858627464,0.625,0.6513670086860655,0.24821307898992362,0.7185533352438072,0.9572188807352878,1,0.4,0.5,1,0.5,1,0.6666666666666666,0.375,0.375,0.75,0.7,6,0.6017869991732717,0.7398809523809524,0.6301501458197887,0.7059194139194139,0.4078026032468749,0.6752660672660673,0.6676190476190477,0.74,0.7033809523809523,0.7220634920634921,0.7033809523809524,0.6676190476190477,0.31446153846153846,0.7038095238095238,rf,2,C3H
3,23,0.75,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.41005466704624816,0.7811018982719,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,5,0.5933997555735717,0.7519727891156462,0.6382883774624846,0.6792087912087912,0.35638673571538565,0.6639239061592003,0.6780952380952381,0.6778571428571428,0.6666291486291487,0.7095396825396825,0.6666291486291487,0.6780952380952381,0.31551648351648354,0.6779761904761905,rf,2,C3H
4,23,0.5625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.4599113012347188,0.7075612127259079,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,3,0.7060806361184431,0.6924149659863945,0.590998979690944,0.6287472527472527,0.25366302597848234,0.5892933732933733,0.5904761904761905,0.6628571428571428,0.608015873015873,0.6597402597402597,0.608015873015873,0.5904761904761905,0.26993406593406594,0.6266666666666667,rf,2,C3H
5,23,0.75,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.2874874346953594,0.6574091097267276,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,1,1.485141210338137,0.5951275510204082,0.48315706053206053,0.4858901098901099,-0.04365435758620519,0.39603807303807304,0.3942857142857143,0.5635714285714286,0.41914285714285715,0.5303030303030303,0.41914285714285715,0.3942857142857143,0.17932600732600731,0.4789285714285714,rf,2,C3H
6,23,0.75,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.5191292501113786,0.8462725462366508,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,7,0.5909174528010906,0.7571003401360544,0.640722012280048,0.7141684981684981,0.42178090465543067,0.676974358974359,0.6495238095238095,0.7678571428571428,0.7398658008658009,0.7215021645021644,0.7398658008658009,0.6495238095238095,0.30130402930402933,0.7086904761904762,rf,2,C3H
7,23,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.39919110708076944,0.8105540030064297,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,3,0.6277594891560607,0.7449404761904762,0.6106453359801575,0.699076923076923,0.3950118480661291,0.6682917082917083,0.6628571428571428,0.7307142857142858,0.6915714285714286,0.7212063492063492,0.6915714285714285,0.6628571428571428,0.30241758241758243,0.6967857142857142,rf,2,C3H
8,23,0.583333333333333,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.8158268789389624,0.8730730386844348,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,5,0.6470258747428891,0.7230272108843537,0.6134307185869686,0.6772893772893773,0.3490806803403093,0.6361718347012464,0.6457142857142857,0.7028571428571428,0.6764444444444444,0.712053391053391,0.6764444444444444,0.6457142857142857,0.301025641025641,0.6742857142857143,rf,2,C3H
9,23,0.7,0.6666666666666666,0.3720930232558139,0.2992950562085404,0.9251453685803082,0.5555555555555556,0.3743106756545341,0.24821307898992362,0.46059690775107714,0.7270491653516018,1,0.4,0.5714285714285715,1,0.5714285714285714,1,0.7272727272727273,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.7,3,0.6943725947760221,0.6506972789115646,0.5559699293761794,0.6037948717948718,0.19801159084894165,0.5566838912721266,0.5485714285714286,0.6492857142857142,0.5858340548340548,0.621,0.5858340548340548,0.5485714285714286,0.25468131868131866,0.5989285714285714,rf,2,C3H
